Product Name,Product URL,Product Discount,Product Discount Expiry,Product Price,Product Old Price
"CAM Stroller ""Matic"" 141 blue",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-matic141-sinya-36280.html,,,"417,66лв",
"CAM Stroller ""Matic"" 142 cappuccino",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-matic142-kapuchino-36281.html,,,"417,66лв",
"CAM Stroller ""Matic"" 144 red",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-matic144-chervena-36282.html,,,"417,66лв",
Stroller Retrus Dynamic 2in1 - color 105R,https://detski-magazin.com/detski-kolicki/detska-kolichka-retrus-dynamic-2v1-cvyat-105r-24010.html,,,"839,00лв",
Stroller Retrus Dynamic 2in1 - color 105AR,https://detski-magazin.com/detski-kolicki/detska-kolichka-retrus-dynamic-2v1-cvyat-105ar-24011.html,,,"839,00лв",
Stroller Retrus Dynamic 2in1 - color 107R,https://detski-magazin.com/detski-kolicki/detska-kolichka-retrus-dynamic-2v1-cvyat-107r-24012.html,,,"839,00лв",
Stroller Retrus Dynamic 2in1 - color 111R,https://detski-magazin.com/detski-kolicki/detska-kolichka-retrus-dynamic-2v1-cvyat-111r-24013.html,,,"839,00лв",
Baby stroller Bexa Ultra 2in1 - color U1,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-bexa-ultra-2v1-cvyat-u1-27989.html,,,"959,00лв",
"CAM Stroller ""Compass"" 132 gray",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-compass132-sivo-36527.html,,,"426,94лв",
Baby stroller Bexa Ultra 2in1 - color U15,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-bexa-ultra-2v1-cvyat-u15-27990.html,,,"959,00лв",
Baby stroller Bexa Ultra 2in1 - color U17,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-bexa-ultra-2v1-cvyat-u17-27991.html,,,"959,00лв",
"CAM Stroller ""Compass"" 130 ecru",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-compass130-ekryu-36548.html,,,"426,94лв",
Baby stroller Bexa Ultra 2in1 - color U106,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-bexa-ultra-2v1-cvyat-u106-27992.html,,,"959,00лв",
"CAM Stroller ""Compass"" 136 white / black",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-compass136-byalo-cherno-36549.html,,,"426,94лв",
"CAM Stroller ""Compass"" 170 exotic",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-compass170-ekzotik-36550.html,,,"426,94лв",
Baby stroller 2in1 Bexa Line 2.0 - color L3,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-2v1-bexa-line-20-cvyat-l3-27995.html,,,"1059,00лв",
Baby stroller 2in1 Bexa Line 2.0 - color L5,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-2v1-bexa-line-20-cvyat-l5-27996.html,,,"1059,00лв",
Stroller GB AT Pockit + Night Blue,https://detski-magazin.com/detski-kolicki/detska-kolichka-gb-at-pockit-night-blue-37596.html,,,"494,01лв",
Kоличка hauck Rapid 4 Caviar/Black,https://detski-magazin.com/detski-kolicki/kolichka-hauck-rapid-4-caviar-black-37615.html,,,"305,91лв",
Kоличка hauck Rapid 4X Mickey cool vibes,https://detski-magazin.com/detski-kolicki/kolichka-hauck-rapid-4x-mickey-cool-vibes-37616.html,,,"305,91лв",
Kоличка Rapid 4 X Plus Trioset Mickey Cool Vides,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4-x-plus-trioset-mickey-cool-vides-37617.html,,,"810,81лв",
Stroller Rapid 4S lunar / stone,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4s-lunar-stone-37618.html,,,"345,51лв",
Stroller Rapid 4S plus trioset lunar / stone,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4s-plus-trioset-lunar-stone-37619.html,,,"791,01лв",
Summer stroller Shopper Neo II Caviar / Silver,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-shopper-neo-ii-caviar-silver-37738.html,,,"206,91лв",
Summer stroller Shopper Neo II Pooh Cuddles,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-shopper-neo-ii-pooh-cuddles-37739.html,,,"246,51лв",
Summer stroller Sun Plus Mickey Geo Blue,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-sun-plus-mickey-geo-blue-37801.html,,,"107,91лв",
Kоличка Swift plus Mickey cool vibes,https://detski-magazin.com/detski-kolicki/kolichka-swift-plus-mickey-cool-vibes-37803.html,,,"305,91лв",
Swift plus denim stroller,https://detski-magazin.com/detski-kolicki/kolichka-swift-plus-denim-37804.html,,,"305,91лв",
Swift plus lunar stroller,https://detski-magazin.com/detski-kolicki/kolichka-swift-plus-lunar-37805.html,,,"305,91лв",
Kоличка Swift plus silver/charcoal,https://detski-magazin.com/detski-kolicki/kolichka-swift-plus-silver-charcoal-37806.html,,,"305,91лв",
Vegas Melange GreyX stroller with cup holder,https://detski-magazin.com/detski-kolicki/kolichka-vegas-melange-greyx-s-p-ka-za-chasha-38039.html,,,"355,41лв",
Baby stroller JOIE JUVA TS POPPY RED,https://detski-magazin.com/detski-kolicki/bebeska-kolicka-joie-juva-ts-poppy-red-9902.html,,,"375,21лв",
Kоличка Vegas fungi,https://detski-magazin.com/detski-kolicki/kolichka-vegas-fungi-38040.html,,,"286,11лв",
Acrobat Fishbone Blue,https://detski-magazin.com/letni-kolichki/acrobat-fishbone-blue-38058.html,,,"1088,01лв",
Acrobat Fishbone Red,https://detski-magazin.com/letni-kolichki/acrobat-fishbone-red-38059.html,,,"1088,01лв",
"Chipolino Baby stroller ""MOVE ON"" late",https://detski-magazin.com/letni-kolichki/chipolino-detska-kolichka-move-on-late-38774.html,,,"208,84лв",
"Chipolino Stroller ""MOVE ON"" dahlia",https://detski-magazin.com/letni-kolichki/chipolino-detska-kolichka-move-on-daliya-38775.html,,,"208,84лв",
Summer stroller Sport Mickey Stars,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-sport-mickey-stars-38872.html,,,"167,31лв",
Summer stroller Sport Red,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-sport-red-38873.html,,,"147,51лв",
Summer stroller Shopper Neo II Gray,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-shopper-neo-ii-grey-39375.html,,,"206,91лв",
Sport stroller Sport Minnie Sweetheart,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-sport-minnie-sweetheart-39377.html,,,"167,31лв",
Baby summer stroller Beetle Mint Kikka boo,https://detski-magazin.com/letni-kolichki/bebeshka-lyatna-kolichka-beetle-mint-39520.html,,,"107,91лв",
Baby stroller 3in1 Nemo Exclusive eco leather color: brown,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-3v1-nemo-exclusive-eko-kozha-cvyat-kafyav-23973.html,,,"990,00лв",
Baby stroller 3in1 Nemo Exclusive eco leather color: cappuccino,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-3v1-nemo-exclusive-eko-kozha-cvyat-kapuchino-23974.html,,,"990,00лв",
Baby stroller 3in1 Nemo Exclusive eco leather color: champagne,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-3v1-nemo-exclusive-eko-kozha-cvyat-shampansko-23975.html,,,"990,00лв",
Baby stroller 3in1 Nemo Exclusive eco leather color: white,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-3v1-nemo-exclusive-eko-kozha-cvyat-byal-23976.html,,,"990,00лв",
"CAM Stroller ""Matic"" 143 cream",https://detski-magazin.com/letni-kolichki/cam-detska-kolichka-matic143-krem-39990.html,,,"417,66лв",
D. trolley daisy set string,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-daisy-set-string-40078.html,,,"257,04лв",
D. trolley daisy set cool gray,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-daisy-set-cool-grey-40080.html,,,"257,04лв",
D. trolley daisy + blanket cool gray,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-daisy-pokrivalo-cool-grey-40081.html,,,"164,64лв",
D. trolley daisy + cover string,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-daisy-pokrivalo-string-40082.html,,,"164,64лв",
D. trolley daisy + cover black,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-daisy-pokrivalo-black-40083.html,,,"164,64лв",
D. trolley daisy + cover black & cameo rose,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-daisy-pokrivalo-black-cameo-rose-40159.html,,,"164,64лв",
CANGAROO Summer stroller Siri beige,https://detski-magazin.com/letni-kolichki/cangaroo-lyatna-kolichka-siri-bezhov-40809.html,,,"222,75лв",
CANGAROO Summer stroller Paris beige,https://detski-magazin.com/letni-kolichki/cangaroo-lyatna-kolichka-paris-bezhov-40894.html,,,"157,41лв",
Baby stroller 3in1 Gusio S-line Eco - light green,https://detski-magazin.com/3-v-1/bebeshka-kolichka-3v1-gusio-s-line-eco-svetlo-zelena-28438.html,,,"829,00лв",
Baby stroller 3in1 Gusio S-line - dark blue,https://detski-magazin.com/3-v-1/bebeshka-kolichka-3v1-gusio-s-line-tmno-sinya-28439.html,,,"829,00лв",
Baby stroller Adbor Nemo Style 3in1 - gray with pink skin,https://detski-magazin.com/3-v-1/bebeshka-kolichka-adbor-nemo-style-3v1-sivo-s-rozova-kozha-28505.html,,,"799,00лв",
CANGAROO Summer stroller Julie white,https://detski-magazin.com/letni-kolichki/cangaroo-lyatna-kolichka-julie-byal-40961.html,,,"257,40лв",
CANGAROO Summer stroller Julie black,https://detski-magazin.com/letni-kolichki/cangaroo-lyatna-kolichka-julie-cheren-40962.html,,,"257,40лв",
Combined stroller Cangaroo Rachel - blue dots,https://detski-magazin.com/detski-kolicki/kombinirana-bebeshka-kolichka-cangaroo-rachel-sini-tochki-31134.html,,,"297,00лв",
Summer stroller Sport Exploring a Classic,https://detski-magazin.com/detski-kolicki/lyatna-kolichka-sport-exploring-a-classic-42016.html,,,"167,31лв",
Baby stroller Adbor Nemo len 3in1 - light pink linen,https://detski-magazin.com/3-v-1/bebeshka-kolichka-adbor-nemo-len-3v1-svetlo-rozov-len-31672.html,,,"805,00лв",
Kоличка Rapid 4 Plus 2в1 Caviar/Tango,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4-plus-2v1-caviar-tango-42115.html,,,"494,01лв",
Stroller Adbor Nemo len 3in1 - ashes of roses,https://detski-magazin.com/3-v-1/bebeshka-kolichka-adbor-nemo-len-3v1-pepel-ot-rozi-31673.html,,,"805,00лв",
Stroller Rapid 4S plus trioset caviar / emerald,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4s-plus-trioset-caviar-emerald-42136.html,,,"791,01лв",
Baby stroller Adbor Nemo len 3in1 - flax mint,https://detski-magazin.com/3-v-1/bebeshka-kolichka-adbor-nemo-len-3v1-len-menta-31674.html,,,"805,00лв",
Kоличка Rapid 4 Plus Trioset Melange grey,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4-plus-trioset-melange-grey-42160.html,,,"791,01лв",
Kоличка Rapid 4 Plus Trioset denim/grey,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4-plus-trioset-denim-grey-42161.html,,,"692,01лв",
Baby stroller Adbor Nemo len 3in1 - light gray melange,https://detski-magazin.com/3-v-1/bebeshka-kolichka-adbor-nemo-len-3v1-svetlo-siv-melanzh-31676.html,,,"805,00лв",
Kоличка Rapid 4 Plus Trioset Caviar/Beige,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4-plus-trioset-caviar-beige-42171.html,,,"692,01лв",
Combined baby stroller 3in1 UGO Dark Gray Melange,https://detski-magazin.com/3-v-1/kombinirana-bebeshka-kolichka-3v1-ugo-dark-grey-melange-31969.html,,,"543,52лв",
Kоличка Rapid 4 Plus Trioset grey/mint,https://detski-magazin.com/detski-kolicki/kolichka-rapid-4-plus-trioset-grey-mint-42172.html,,,"692,01лв",
Cosatto | Baby stroller Cosatto CT4850 WOOSH 2 Kaleidoscope BB,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4850-woosh-2-kaleidoscope-bb-42284.html,,,"494,01лв",
Cosatto | Baby stroller Cosatto CT4848 WOOSH 2 Mushroom Magic BB,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4848-woosh-2-mushroom-magic-bb-42285.html,,,"494,01лв",
Baby stroller 3in1 Nemo Exclusive eco leather graphite,https://detski-magazin.com/kombinirani-kolichki/bebeshka-kolichka-3v1-nemo-exclusive-eko-kozha-grafit-32327.html,,,"990,00лв",
Cosatto | Stroller Cosatto CT4021 Woosh 2 Britpop BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4021-woosh-2-britpop-bb-42320.html,,,"494,01лв",
Combined stroller 3 in 1 Maui Gray Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-maui-grey-32865.html,,,"692,02лв",
Cosatto | Stroller Cosatto CT4477 Woosh 2 Go Bananas BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4477-woosh-2-go-bananas-bb-42321.html,,,"494,01лв",
Combined stroller 3 in 1 with transfer seat Darling Light Gray 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-s-transfsedalka-darling-light-grey-2020-32889.html,,,"454,41лв",
Combined stroller 3 in 1 Vicenza Luxury Beige golden frame Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-vicenza-luxury-beige-golden-frame-32929.html,,,"850,42лв",
Combined stroller 3 in 1 Vicenza Luxury Gray silver frame Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-vicenza-luxury-grey-silver-frame-32940.html,,,"840,53лв",
Cosatto | Baby stroller Cosatto CT4429 UWU Mix Easy Tiger,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4429-uwu-mix-easy-tiger-42471.html,,,"345,51лв",
Cosatto | Baby stroller Cosatto CT4428 UWU Mix Rainbow Rider,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4428-uwu-mix-rainbow-rider-42472.html,,,"345,51лв",
Combined stroller 3 in 1 Maui Blue Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-maui-blue-32963.html,,,"692,02лв",
Cosatto | Baby stroller Cosatto CT4427 UWU Mix Candy Unicorn Land,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4427-uwu-mix-candy-unicorn-land-42473.html,,,"345,51лв",
Cosatto | Baby stroller Cosatto CT4426 UWU Mix Dawn Chorus,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4426-uwu-mix-dawn-chorus-42474.html,,,"345,51лв",
Combined stroller 3 in 1 Tiara Dark Blue Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-tiara-dark-blue-33032.html,,,"420,76лв",
Cosatto | Baby stroller Cosatto CT4425 UWU Mix Go Bananas,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4425-uwu-mix-go-bananas-42475.html,,,"345,51лв",
Combined stroller 3 in 1 with transfer seat D`ora Beige Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-s-transfsedalka-dora-beige-33039.html,,,"408,97лв",
Cosatto | Baby stroller Cosatto CT4368 Woosh XL Hadgerow,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4368-woosh-xl-hadgerow-42484.html,,,"643,49лв",
Cosatto | Baby stroller Cosatto CT4212 Woosh XL Fairy Garden,https://detski-magazin.com/letni-kolichki/cosatto-bebeshka-kolichka-cosatto-ct4212-woosh-xl-fairy-garden-42485.html,,,"643,49лв",
Cosatto | Stroller Cosatto CT4254 Woosh 2 Spectroluxe BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4254-woosh-2-spectroluxe-bb-42542.html,,,"494,01лв",
Cosatto | Stroller Cosatto CT4225 Woosh 2 Bunny Buddy BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4225-woosh-2-bunny-buddy-bb-42586.html,,,"494,01лв",
Combined stroller 3 in 1 Beloved Light Gray Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-beloved-light-grey-33245.html,,,"464,31лв",
Cosatto | Stroller Cosatto CT4253 Woosh 2 Dragon Kingdom BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4253-woosh-2-dragon-kingdom-bb-42587.html,,,"494,01лв",
Combined stroller 3 in 1 Beloved Beige Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-beloved-beige-33246.html,,,"464,31лв",
Cosatto | Stroller Cosatto CT4224 Woosh 2 Unicorn Land BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4224-woosh-2-unicorn-land-bb-42588.html,,,"494,01лв",
Combined stroller 3 in 1 Beloved Light Pink Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-beloved-light-pink-33247.html,,,"464,31лв",
Combined stroller 3 in 1 Beloved Dark Gray Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-beloved-dark-grey-33248.html,,,"464,31лв",
Cosatto | Stroller Cosatto CT4210 Woosh 2 Fika Forest BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4210-woosh-2-fika-forest-bb-42590.html,,,"494,01лв",
Combined stroller 3 in 1 Vicenza Premium Black Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-vicenza-premium-black-33341.html,,,"1088,01лв",
Cosatto | Stroller Cosatto CT4223 Woosh 2 Spaceman BB,https://detski-magazin.com/letni-kolichki/cosatto-detska-kolichka-cosatto-ct4223-woosh-2-spaceman-bb-42591.html,,,"494,01лв",
Combined stroller 3 in 1 Vicenza Premium Gray Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-vicenza-premium-grey-33342.html,,,"1088,01лв",
Combined stroller 3 in 1 Madrid Mint Melange 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-madrid-mint-melange-2020-33596.html,,,"642,52лв",
Combined stroller 3 in 1 Madrid Beige Melange 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-madrid-beige-melange-2020-33600.html,,,"642,52лв",
Combined stroller 3 in 1 Madrid Black Melange 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-madrid-black-melange-2020-33606.html,,,"642,52лв",
Combined stroller 3 in 1 Madrid Pink Melange 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-madrid-pink-melange-2020-33607.html,,,"642,52лв",
Combined stroller 3 in 1 Madrid Light Gray Melange 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-madrid-light-grey-melange-2020-33616.html,,,"642,52лв",
Combined stroller 3 in 1 Madrid Dark Gray Melange 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-madrid-dark-grey-melange-2020-33620.html,,,"642,52лв",
D. martina stroller + black & ginger orange cover,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-martinapokrivalo-black-ginger-orange-43468.html,,,"142,80лв",
Combined stroller 3 in 1 with transfer seat Darling Dark Gray 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-s-transfsedalka-darling-dark-grey-2020-33797.html,,,"474,22лв",
D. martina stroller + black & silver blue cover,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-martinapokrivalo-black-silver-blue-43469.html,,,"142,80лв",
Combined stroller 3 in 1 with transfer seat Darling Green 2020 Kikka boo,https://detski-magazin.com/3-v-1/kombinirana-kolichka-3-v-1-s-transfsedalka-darling-green-2020-33799.html,,,"454,41лв",
D. martina stroller + cool gray cover,https://detski-magazin.com/letni-kolichki/bebeshka-kolichka-martinapokrivalo-cool-grey-43470.html,,,"142,80лв",
